,anger,app,disapp,fear,joy,neg,neu,num,pos,sadness,sum_c
2020-01-31,0.21005917159763313,43.426452000000005,51.904613,0.5650887573964497,0.09467455621301775,0.4260355029585799,0.28994082840236685,338.0,0.28402366863905326,0.1301775147928994,-37.29480000000002
2020-02-01,0.3546511627906977,43.406713,51.959784,0.38953488372093026,0.10465116279069768,0.4883720930232558,0.21511627906976744,172.0,0.29651162790697677,0.1511627906976744,-28.034000000000006
2020-02-02,0.2857142857142857,43.636140999999995,51.889993,0.5535714285714286,0.05357142857142857,0.5357142857142857,0.19642857142857142,56.0,0.26785714285714285,0.10714285714285714,-9.9592
2020-02-03,0.2553191489361702,43.376899,52.214689,0.5319148936170213,0.0851063829787234,0.2978723404255319,0.425531914893617,47.0,0.2765957446808511,0.1276595744680851,-1.7912000000000008
2020-02-04,0.18181818181818182,43.513849,52.13905,0.7878787878787878,0.0,0.5151515151515151,0.3939393939393939,33.0,0.09090909090909091,0.030303030303030304,-7.4986999999999995
2020-02-05,0.26605504587155965,43.400478,52.142364,0.5458715596330275,0.09174311926605505,0.3646788990825688,0.231651376146789,436.0,0.4036697247706422,0.0963302752293578,4.336300000000001
2020-02-06,0.28662420382165604,43.874323,51.807388,0.5222929936305732,0.11464968152866242,0.3630573248407643,0.25477707006369427,157.0,0.3821656050955414,0.07643312101910828,1.0718000000000003
2020-02-07,0.26811594202898553,43.835004,51.733498,0.5652173913043478,0.07971014492753623,0.391304347826087,0.2246376811594203,138.0,0.38405797101449274,0.08695652173913043,1.1269000000000025
2020-02-08,0.27391304347826084,43.835029,51.733375,0.5478260869565217,0.08695652173913043,0.3565217391304348,0.2956521739130435,230.0,0.34782608695652173,0.09130434782608696,-9.1345
2020-02-09,0.2787878787878788,43.835029,51.733375,0.5454545454545454,0.06666666666666667,0.49696969696969695,0.26666666666666666,165.0,0.23636363636363636,0.10909090909090909,-30.19939999999999
2020-02-10,0.21818181818181817,43.799778,51.836954999999996,0.5818181818181818,0.10909090909090909,0.4909090909090909,0.2545454545454545,55.0,0.2545454545454545,0.09090909090909091,-10.612400000000001
2020-02-11,0.26582278481012656,43.624559000000005,51.97237,0.5822784810126582,0.06962025316455696,0.4430379746835443,0.17721518987341772,158.0,0.379746835443038,0.08227848101265822,-13.628799999999998
2020-02-12,0.24567474048442905,43.462463,51.971277,0.5467128027681661,0.0657439446366782,0.4186851211072664,0.20069204152249134,289.0,0.3806228373702422,0.14186851211072665,-12.2621
2020-02-13,0.17073170731707318,43.341663,52.215621,0.5365853658536586,0.1951219512195122,0.4634146341463415,0.24390243902439024,41.0,0.2926829268292683,0.0975609756097561,-5.532999999999999
2020-02-14,0.2554347826086957,43.314642,52.1884,0.5054347826086957,0.125,0.5108695652173914,0.16304347826086957,184.0,0.32608695652173914,0.11413043478260869,-27.30979999999999
2020-02-15,0.2897196261682243,43.314642,52.1884,0.5327102803738317,0.07476635514018691,0.42990654205607476,0.205607476635514,107.0,0.3644859813084112,0.102803738317757,-5.633100000000002
2020-02-16,0.2857142857142857,43.441660999999996,52.239039,0.5,0.10714285714285714,0.6071428571428571,0.17857142857142858,28.0,0.21428571428571427,0.10714285714285714,-7.047300000000002
2020-02-17,0.25396825396825395,43.856667,51.935520000000004,0.6031746031746031,0.09523809523809523,0.3968253968253968,0.25396825396825395,63.0,0.3492063492063492,0.047619047619047616,-6.067500000000002
2020-02-18,0.21008403361344538,44.570087,50.954282,0.5882352941176471,0.13445378151260504,0.31932773109243695,0.29411764705882354,119.0,0.3865546218487395,0.06722689075630252,2.9035000000000006
2020-02-19,0.25165562913907286,44.337416,50.975117,0.543046357615894,0.046357615894039736,0.3708609271523179,0.2185430463576159,151.0,0.4105960264900662,0.15894039735099338,1.7561999999999975
2020-02-20,0.20357142857142857,43.989540000000005,51.463091999999996,0.5571428571428572,0.11071428571428571,0.5035714285714286,0.175,280.0,0.32142857142857145,0.12857142857142856,-39.22059999999997
2020-02-21,0.22789115646258504,43.309826,52.185511,0.5612244897959183,0.09863945578231292,0.44047619047619047,0.1870748299319728,588.0,0.37244897959183676,0.11224489795918367,-31.6992
2020-02-22,0.3838383838383838,43.309826,52.185511,0.3787878787878788,0.1111111111111111,0.398989898989899,0.29292929292929293,198.0,0.30808080808080807,0.12626262626262627,-14.811699999999997
2020-02-23,0.2857142857142857,43.309826,52.185511,0.5333333333333333,0.0761904761904762,0.41904761904761906,0.2571428571428571,105.0,0.3238095238095238,0.10476190476190476,-5.879899999999999
2020-02-24,0.34408602150537637,43.296293,52.245174,0.46236559139784944,0.08602150537634409,0.3709677419354839,0.21505376344086022,186.0,0.41397849462365593,0.10752688172043011,-4.728199999999998
2020-02-25,0.2578616352201258,43.27698,52.2268,0.4968553459119497,0.10062893081761007,0.29559748427672955,0.3081761006289308,159.0,0.39622641509433965,0.14465408805031446,11.257699999999998
2020-02-26,0.24429967426710097,43.242829,52.191632,0.5635179153094463,0.10423452768729642,0.4495114006514658,0.24104234527687296,307.0,0.30944625407166126,0.08794788273615635,-28.834499999999984
2020-02-27,0.2838827838827839,43.39028,52.068106,0.4835164835164835,0.13186813186813187,0.3663003663003663,0.23626373626373626,546.0,0.3974358974358974,0.10073260073260074,-0.818100000000004
2020-02-28,0.27049180327868855,43.452523,52.330694,0.4651639344262295,0.14344262295081966,0.39139344262295084,0.23770491803278687,488.0,0.3709016393442623,0.12090163934426229,-4.544799999999998
2020-02-29,0.24569460390355913,43.324428999999995,52.427440999999995,0.5327210103329506,0.1010332950631458,0.43857634902411025,0.24454649827784156,871.0,0.3168771526980482,0.12055109070034443,-79.98570000000007
2020-03-01,0.2715654952076677,43.324428999999995,52.427440999999995,0.43769968051118213,0.08306709265175719,0.38977635782747605,0.20766773162939298,313.0,0.402555910543131,0.20766773162939298,2.8870999999999936
2020-03-02,0.24079320113314448,43.17839,52.679613,0.5014164305949008,0.13314447592067988,0.32577903682719545,0.29461756373937675,353.0,0.37960339943342775,0.12464589235127478,8.036200000000003
2020-03-03,0.2611764705882353,43.256935,52.673889,0.5458823529411765,0.10352941176470588,0.36941176470588233,0.3129411764705882,425.0,0.3176470588235294,0.08941176470588236,-21.539800000000007
2020-03-04,0.2623574144486692,43.198134,52.419232,0.5076045627376425,0.12737642585551331,0.376425855513308,0.27756653992395436,526.0,0.34600760456273766,0.10266159695817491,-14.657299999999992
2020-03-05,0.30402010050251255,42.85326,52.86829399999999,0.535175879396985,0.06281407035175879,0.3844221105527638,0.2989949748743719,398.0,0.3165829145728643,0.09798994974874371,-25.302099999999985
2020-03-06,0.22201834862385322,42.759827,52.995391000000005,0.5596330275229358,0.11743119266055047,0.44587155963302755,0.21467889908256882,545.0,0.3394495412844037,0.10091743119266056,-39.92030000000002
2020-03-07,0.27896995708154504,42.759827,52.995391000000005,0.5321888412017167,0.08583690987124463,0.39914163090128757,0.2811158798283262,466.0,0.3197424892703863,0.10300429184549356,-24.4878
2020-03-08,0.2782485875706215,42.759827,52.995391000000005,0.5070621468926554,0.09745762711864407,0.4519774011299435,0.2528248587570621,708.0,0.2951977401129944,0.1172316384180791,-76.97200000000001
2020-03-09,0.23214285714285715,42.79497,53.033232,0.5631868131868132,0.09065934065934066,0.4519230769230769,0.23351648351648352,728.0,0.31456043956043955,0.11401098901098901,-67.46049999999995
2020-03-10,0.2380467955239064,42.696669,53.069916000000006,0.5412004069175992,0.09664292980671414,0.37029501525940994,0.26653102746693796,983.0,0.3631739572736521,0.12410986775178026,-10.439200000000007
2020-03-11,0.2808988764044944,42.327323,53.248387,0.5024077046548957,0.10674157303370786,0.35874799357945425,0.2696629213483146,1246.0,0.37158908507223115,0.10995184590690209,8.836400000000003
2020-03-12,0.2805866460825936,42.337865,53.15613100000001,0.5144731763797762,0.09841759938247781,0.43651099961404866,0.23195677344654572,2591.0,0.33153222693940565,0.10652257815515245,-203.27390000000014
2020-03-13,0.2729636048526863,42.287014,53.232597999999996,0.5229636048526863,0.10961871750433276,0.40121317157712305,0.2551993067590988,2308.0,0.34358752166377815,0.09445407279029462,-101.2134000000002
2020-03-14,0.2725752508361204,42.287014,53.232597999999996,0.5158862876254181,0.10033444816053512,0.4657190635451505,0.23160535117056857,1196.0,0.30267558528428096,0.11120401337792642,-123.13590000000002
2020-03-15,0.27829099307159355,42.613403000000005,53.090293,0.5069284064665127,0.10854503464203233,0.4353348729792148,0.26558891454965355,866.0,0.29907621247113164,0.10623556581986143,-82.67929999999991
2020-03-16,0.24471021159153633,42.720596,53.138875,0.5289788408463661,0.10947562097516099,0.42594296228150874,0.24471021159153633,1087.0,0.32934682612695493,0.11683532658693652,-75.05490000000017
2020-03-17,0.28377016129032256,43.001512,52.657861,0.5080645161290323,0.09627016129032258,0.4566532258064516,0.2716733870967742,1984.0,0.2716733870967742,0.11189516129032258,-247.87469999999965
2020-03-18,0.290032154340836,42.996952,52.753665000000005,0.5151125401929261,0.08810289389067524,0.41093247588424436,0.2861736334405145,1555.0,0.30289389067524114,0.1067524115755627,-135.17899999999992
2020-03-19,0.2685928303905832,43.714653000000006,52.110091,0.4895666131621188,0.10700909577314072,0.47458533975387907,0.22578919208132692,1869.0,0.299625468164794,0.1348314606741573,-227.66460000000032
2020-03-20,0.25019857029388404,43.182827,52.073332,0.5067513899920572,0.10881652104845115,0.47577442414614773,0.23431294678316125,1259.0,0.28991262907069104,0.13423351866560762,-165.2626000000002
